Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,4,Always write if it is unlocked by AT&T or T Mobile or blaaa blaaa...as the item was not discribed.,0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,1,"Item arrived on time and poorly packaged ie. in an envelope, although the inner manufactures bow appeared intact.. The phone would not charge. After several attempts by various means, we already have a couple S5's in our home and f their factory chargers would charge it. Attempting to contact seller to see if they will replace the charger I forgot to mention this is an At&T phone so if your planning on using it on a different carrier it may not fully perform all functions.",0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,Great machine,0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,very good,0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,Excelente,0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,Excelent!!,0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,It's working good so far,0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,Works great on Net 10 here in PR.,0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,It came promptly and packaged well. The phone is working and still getting use to it. And was compatible with Straight Talk. Glad chose it over Iphone,3
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,Love this phone,0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,It is so great. Has a lot of easy ...,0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,"I love this samsung galaxy s5 really everythingIs Fine & nothing problem, even the price is fair.",0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,Great phone great price!,0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,no regret . my first smart phone. the best choice I ever made excellent item .thank you Amazon. positive experience with online purchase,0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,4,"I ordered this item from seller Wireless Experts, Inc. and so far Im VERY happy with this purchase. The item was suppose to arrive on friday but actually came in 2 days early on Wed and all emails/questions were answered proptly from this seller. Still getting use to and trying everything out but so far no problems. The area i live in is mainly covered by AT&T (Southcentral KY and most of TN) which is why I chose this version of the galaxy so I could make sure it all worked. I use this phone with pre paid straight talk and have no issue, phone works and so does the 4G and 4G LTE internet is blazing fast. Ive had other friends buy other unlocked phones and have problems with 4G LTE off of the AT&T towers but being this is an AT&T version you shouldnt have any issue in areas covered by them (Or as in my case any pre paid service that works off the AT&T network like straight talk). One minor downside is even tho its unlocked all AT&T software/apps CAN NOT be uninstalled only disabled but for me its not a real big issue",48
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,"Works like a champ. This is a gift for my nephew in France (but he's going to US for school this fall). The phone works well in France and I think it will work well in US (as this is AT&T version, G900A). Took me a while to figure out what model to fit the need though. Very happy with this purchase.",4
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,Thanks my Fiance loves his new phone. He ended up wanting to keep this one instead.,0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,3,"This was an ATT edition and while the phone was unlocked to work internationally, it has some glitches and had a limited language selection. Do not recommend if you are planning on taking it overseas, but a great phone to use in the U.S.",6
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,3,"Purchased the S5 from ""Supreme Deals"" as a replacement for my wife's Nexus 5 that quit. However the S5 came with a defective camera. Returned it with shipping paid and label provided by seller. So the return process was very good and timely. Wish this phone would have worked because I have one through work. It is a great phone. I purchased a second S5 this time through ""Celltronics."" But I had to return it too, at my cost this time, because it had a defective cell receiver and would not receive cell signals in my house where the Nexus 5 easily did before. I gave up and bought a new Moto G 4th Generation which works great and has a clean Android system. It also has no legacy AT&T apps like the cheap S5's I had to deal with. I'm not sure the quality of the S5's being sold is up to par. Are these phones defective? Is that why they are < $300. Could be. Don't waster your time.",2
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,4,"Purchased this item on October 23, 2015. New, excellent GS5. My second GS5, for my kid.1 point off because I found out the phone was still locked to ATT when I switched to a China Mobile sim card while we were travelling in China in June 2016. Luckily, the Great Firewall of China did not block ATT website, and I had my own unlocked GS5 phone. I was able to get the phone unlocked in 24 hours.",0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,as described,0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,3,Touch screen is not very responsive. Have to tap several times before I can open a file.,1
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,1,the battery came deffective! it doesnt last more than 4 hras and i barely used it!,0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,4,great,0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,Excelents,0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,"This is my first smart phone and although I was spoiled with my simple flip phone, I am learning to love the many features. I now take my phone everywhere.",0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,. Item as described,0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,I love it,0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,Is is what I expected. Arrived on time. Came in original box.,0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,3,The phone is in great condition but the charger did not work .,0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,Excellent celphone...,0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,Got a refurbished one. Everything works. Only signs of damage was a nick on the plastic on the side. But it was refurbished. So my expectations were met perfectly.,0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,Excelent,0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,Excellent,0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,Great phone. Great pics. Fast delivery.,0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,very nice,0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,very good case,0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,Great phone! Charging port has some ware and the edges of the phone have a few dings (expected being refurbished) but functions as if it was new.,0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,3,"I purchased this phone 6months ago. It works fine for most purposes, although it took quite a while to get it set up for Straighttalk service, but with persistence I got it almost fully functional. I gave it only 3 stars as it had several problems. I had to clean out the microphones before I was able to use the speakerphone feature. I would have expected a thorough cleaning before it was sold as refurbished. Also, the front facing camera does not work, it is blacked out on the bottom half and is not usable. This should have been revealed before purchase.",0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,Excellent phone. ...love it,8
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,4,"So far so good but my wife's phone has trouble with pictures and videos. Also when I Sbeam pics from one phone to the other, the pics are saved in download rather than on the SD card...any way to fix that?",0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,Satisfied with the product,0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,So far this phone is working perfectly. It has a very clear screen and all the options we need. It would have been helpful to have a manual included with the phone but the on-line manual has been helpful so far. We have had the phones for only a few days so it is fairly early to give it a complete assessment.,0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,2,Great phone - but doesn't work well with MetroPCS.,0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,Was very very nervous about purchasing over the Internet . So many horror stories. But the seller has mostly great reviews...I got exactly what was described and what I expected..I will definitely buy from this seller again. Not to mention I got an incredible price..,0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,Bueno,0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,Love it.,0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,One of the best purchases I have ever made on Amazon. The phone works flawlessly! Couldn't have asked for any better!,0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,1,"When I received the new phone I knew this phone was not a new new phone as stated, it had no manual, no headphone earbuds, did not have a workable audio mic and the Flipboard logo was constantly imbedded on the screen.",1
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,1,"I specifically bought this version of the galaxy (rather than the newer s6) because it claimed to be waterproof. It wasn't. Accidentally dropped it into some water (with all of the ports sealed and the back case on), and now it is dead. I tried to dry it out, but it is still dead. Of course the warranty doesn't cover water damage... even though they market the phone as being protected against just this scenario. I was a loyal Samsung customer, but this is absolutely the last Samsung I will ever buy. I have also become THAT person who rails against Samsung at every opportunity. I will probably get some tee shirts made at the local airbrushing place at the mall with ""Samsung Lies"" printed across them, with a sad, dead, phone, slowly leaking water in the background. I will insist that all members of my family wear these shirts whenever they are in public. The kids will probably be happy with this arrangement, since they wanted iPhones anyway. Maybe I'll hang a bedsheet with ""Don't believe Samsung!"" hastily scrawled on it with dripping shoe polish from my balcony. I'll lose all of my remaining friends (I have no idea how many friends I have left since my calls and texts have gone unanswered for days now), and have to resort to writing craigslist ads for new friends and a new phone, and then I'll probably get murdered. All because I bought this stupid phone. Thanks, Samsung. Thanks for ruining my life.BTW, when it worked (for a month, before it's ""waterproofing"" didn't do it's job) the phone was fine. Like the S4, but faster. And with fingerprints. And a heart rate monitor. The screen was pretty, with a warmer tone than the S4. I wasn't a fan of the 'recents' button instead of a menu button, but I probably would have gotten used to it if I had the chance. I'm not afraid to try new buttons. The sound would get a bit buzzy if you listened to headphones with the big charger plugged in, but that was okay too.",3
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,4,The phone works well with a few minor scratches and dents but that was detailed in the description. I have been using this for 3 months and there has have been no major issues. I would purchase again but would probably step up to buy a phone in Great condition since on occasion a button will jam.,1
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,I like,0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,Love it. Best thing I've bought this year by far!,0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,It's Perfect!!!,0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,excelente 100% recomendable,0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,4,"Nice phone, a bit more complicated than my Samsung S3 mini it replaces.The big negative is it advertised as new but in fact it was not. Originally sold by Angel Cellular and activated in April 2014 by AT&T, confirmed by AT&T.",2
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,Arrived on time and it no scratch at all. Happy with this purchase,0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,"I really liked the phone and this was excellent. Though still need to verify/check all the features, but so far its good.",1
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,Very happy with my purchase! The price was great the phone came brand-new in the box with the accessories. I use MetroPCS and it is functional and everything works as described/expected.,4
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,Excellent. Thanks wireless Hub for your help. I recommend this seller. I had a problem with my item and he resolved it. And Right now my phone is working perfectly. Thanks again,1
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,All as expected.,1
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,Exelente,1
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,Perfect all,1
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,1,As soon as we received this phone it started messing up! First the charger quit working within 12 hours of use and then the phone started messing up. This phone has a lot of cool features and is really cool everything you need but I would suggest buying from a different company.,2
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,excellent,1
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,"Extremely happy with it. Excellent right out of the box. My first Android phone so I'm still learning but I have voice, text, data and apps what more could you want?",1
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,3,"the phone works great except it won't allow it to be used as a wifi hotspot on any network other than AT&T, i'm using it on Cricket's network that is owned by AT&T so i assumed that it would work like my old S3 did that was also on Crickets network but that was a UK unlocked phone that only had 3G not 4G LTE so i wanted a faster internet but i guess this wasn't the best way of doing it",3
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,Item as dedscribed,0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,2,Every thing is great except that you guys sent me through wrong charger can you please send me the galaxy s5 charger and I'll return the android charger you sent me back thanks in advance,0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,2,No it has some problem with WiFi connection,2
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,Arrived in good condition and is fully functional.,2
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,Great cell phone. Nice camera with great quality! I love it! :-),1
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,1,I don't like it .it is not functioning right,1
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,Love it.,0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,"I am very happy with my galaxy s5, the cell-sell seller was very attentive as to the description of the phone.Samsung Galaxy S5 arrived new in original box, brand new in plastic !! as it is as the seller said. I actually still not touched bottom and as yet I have a s4, just get out of this I will release my s5.phone looks good in appearance, has a at & t logo on the back and when you turn.It is unlocked.",1
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,4,"Really nice phone. A good compromise between lower and phones and the ridiculously expensive highest end ones. Only issue with it is for some reason, it seems to have lower reception and internet connectivity than my old LG phone while using the same metro-pcs provider.",0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,1,battery cover does not close completely,0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,"First I will say that the S5 is an awesome phone, I really love the featureset. I would highly recommend getting it. This review will mostly be about my experience trying to buy one. This is my 5th attempt to get an S5 that was as described. I tried 3 times on ebay, doing my homework on the sellers, but they were all flawed in some way (screen burn-in, screen color partially tinted, GPS not working, etc.). This was my second attempt on Amazon. The first one was obviously a refurb and the fit and finish was off. No way that thing was going to be water resistant. I looked into seller ratings and wanted a ""new"" S5. So far everyone indicated they were new, but they were clearly not. They didnt even have the decency to sell a product that could fool someone to think it was new. This time, I went with TopShelf Direct as my seller and this one is actually new, or darn well close enough to fool me and is functional and clean. No doubt, use these guys if you can.",1
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,"I needed a new phone after my Iphone died on me, and I wanted this model specifically because friends have been raving about it.All the wireless carriers nowadays charging full price for their phones, apparently their old ""eligible for upgrade"" policy means NOTHING anymore.I refuse to pay those crazy prices they charge and started some research on an alternative way to get a new phone.After some Google searches I realized that I can bring in my own phone and have them activate it for free, as long as the phone is compatible with their services.In the description it states this phone is compatible with AT&T so I ordered it, but was just a bit afraid I'd get a refurbished one.The phone I got was brand new and AT&T activated it at no cost!For me personally this phone is even better because it is unlocked, which means that when I travel to Europe I can pop in a local SIM card, and no longer pay the crazy high per minute costs of texting and calling charged by AT&TThink about it, I paid $230-ish for the same phone AT&T would have charged me $507...not a hard choice to make.",0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,All in order,0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,1,The phone was popped out they did not seem to be new scratch on glass not what I expected good thing they said I could return them but it will cost me and also restocking fee.,1
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,1,"Terrible experience. the phone only lasted 3 months ,it stopped working , no sounds nothing at all, when I took it to fix it . They told me it was a refurbished phone. That s a shame . It takes me that long to make a review because of the death of my brother I am so mad I spent the money for nothing.Doris",1
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,1,Phone was defective.,0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,4,"Much faster than my S3 mini and the screen is much larger, which is very helpful for viewing the Waze gps app while driving. Features are similar to the S3 mini. The speakerphone feature is useless because the microphones (both bottom and top) are very muffled and people on the other side can barely hear me. I tested this thoroughly by calling my landline and leaving myself messages using speakerphone and normal mode. For some reason when you switch to speakerphone the mic's turn to crap.",0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,Works perfectly,0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,Its a real samsung s5,0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,"Good value, easy to use.",0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,4,Works fine.,0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,2,it is not in good condition i expected it to be better but the camera was cracked and it wasn't even water proof because the flap was bad,1
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,Phone is everything I hoped it would be. Very happy.,0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,Excellent Option,0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,Truly an awesome phone with lots of great features. Syncs with all my other Samsung electronics.,0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,This entire transaction met my expectation. The item was delivered before the projected date. The phone met the advertised information and works excellently. I rate it A+,1
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,Brand new,0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,The seller came through . Succeeded expectations,0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,"I have been using it, up to this point, don't have any problems with the S5.",0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,it was exactly the way it was described I'm very satisfied with the shipping and the product,1
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,"I have a Galaxy tablet. It works well with this mobile phone. The phone is not too large or too small. Perfect fit. It IS unlocked, as advertised. Had absolutely no problem at AT&T switching from my old phone to the new one. Easy to use, The only glitch...still can't get it to ""read"" my fingerprint. But will work on researching the troubleshooter when I have more time.",1
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,"great phone, good price. Have had no issues with this phone",1
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,Damn good phone with a damn good camera. I'm in real estate and talk on the phone constantly. Works very well and battery lasts long enough to make it through the day if you use power saving feature. First one sent to me had a RED WATER DAMAGE INDICATOR! I called the seller and he quickly sent me another that was in great shape and as described like new.,1
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,1,BlutekUSA I am very disappointed. BlutekUSA sent me a refurbished device. I am not happy. It came in the OEM box but didn't have any AT&T branding or specs outside. There is a crease at the bottom left corner of the screen. It seems as though the screen has been replaced. Whenever the touch keys are illuminated light is emitted from the crease. Got this unit at $329. Thought it was a deal but it was robbery. I demand a refund!,11
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,Excellent product. No problems. Arrived quickly.,2
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,3,"After having my s4 safely in my possession for years, it finally fell and the screen broke. I was advised to get a new phone rather than having the screen replaced. Although I was sad at the loss (I'll miss you, dear S4), I was also excited that I was obtaining a new phone. I was a loyal Galaxy client because I had been, so far, satisfied with the S3 and S4 I had gotten over the years.When the phone arrived, it seemed to be in good condition, however, I made a discovery that had me regretting having bought this phone... the CAMERA sucks! When I say the camera sucks, I mean it sucks... really bad. Compared with the cameras of the S3 and S4, the quality was not good at all: really grainy images from both front and back cameras with the selfie camera being the worse of the two. No matter how much I tried adjusting the settings, the camera's images did not compare to what I had before. I appreciated the other features/specs but the quality camera I was used to left me so disappointed with this phone I ended up paying a thousand bucks in my currency for that I could not give the phone the 5 stars I would've given its predecessors.Samsung, I am so disappointed in this product (and in wasting my hard earned money on this phone) that I will try the iPhone next (and I prefer Windows to Apple). The 3 stars are to praise the other amenities on the phone",4
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,1,"Really disappointed. I had the S3 and bought this because I loved the camera and operating system of the S3, and the S5 is supposed to be better with higher spec. However, all the pictures I have taken on this new S5 have been quite blurry. This is highly inconvenient as I was planning on using this for pictures for my travels.The charging port does not work unless the charger is angled in a specific way, and this has been tested with multiple chargers.The heart rate monitor does not work.The phone tells me multiple times to make sure the back case of the phone is attached, when it is and even has a case around it to secure it.The speaker phone has issues where people cannot hear me but apparently has lots of feedback and noise. My temporary phone, a nokia lumia worth $40, did not have that issue.The phone itself is probably great, but this particular Galaxy S5 was not worth $365. Not worth the risk of getting a dud phone. Try another seller.I find myself wishing I had just fixed the cracked screen of my Samsung Galaxy S3 which I bought at Costco.",14
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,Perfect brand new unlocked phone.,2
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,Great phone no signs of pervious wear!🙌,9
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,fine,0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,4,"camera,,,, really crisp pictures, they are saved by day, nice featuresending pictures, to send a picture all you need to do is check the pictures you are sending, text or email.. so simple..easy to set up pages, and move icons.plenty of customizable features.problems, if you move and icon onto home page's, it is saved and uses more space..has too many apps pre downloadedconstantly updating the predown loaded apps,, annoying ..Still have not been able to customize rings for each person in address book.Bigest Problem Ring tones selection, bites.. I like an old phone ring,,they only have science fiction type ringsand songs dont play loud enough to get my attention. Over all;; compared to my last phone, HTC ONE,, the camera is Great, the phone hasnt slipped out of my hand and droppedso far I am very happy with the phone. just too many pre loads on it taking up space and updating all of the time drains the battery as well. One day i will get around to deleting em..",1
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,1,"The phone is labeled ""new"" but it's refurbished. It's a second hand phone label as new! Unbelievable! !!",2
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,1,Product did not. Make it in time,1
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,3,samsung not so good,1
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,Great phone arrived very quickly,2
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,"I've never bought a phone from Amazon before for the soul reason of doubt, however this phone came in within 2 days, and was in a brand New unopened case with headphones, charging cord, battery and the phone. The phone itself is amazing and I'm extremely happy this product lived up to it's hype. Thank you!!",0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,4,"I ordered an ATT unlocked phone but got, instead, a TMOBILE unlocked phone. Ultimately I decided it was cheaper and easier to keep it than fight for the right phone. I like it fine. I just wanted to have the ATT firmware on the phone.",0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,"I was forced into getting a smart phone because my carrier was retiring 2G services. I didn't want to pay $700 for a new phone, so I found this one online. I love the look and feel. I'm still learning about all the features but so far I've been able to customize it to my liking. Samsung has a website that offers tutorials and videos. Very easy to follow. If you have a question, you can chat with a live person and get it resolved.",0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,3,"When talking on the phone sometime you cant hear what the person is saying, all i hear is noises. Other than that it very fast.",0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,"Although aging, this is still the pentultimate smartphone for all general smartphone applications. Unlocked, it is entirely customisable and you can get the best and chepeast plans for smartphones that are widely avaialble. if you're not going to do hardware intensive things, but like to watch videos, or play games, this is the buy for you. Don't waste your money on a new S6 or S7, This phone is the last Samsung Galaxy S phone to have an open-able back.",0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,1,I had to returned it. Because it looks used. I didnt feel good woth it. Sorry,10
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,"Great packaging, awesome phone this was like new GREAT BUY",0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,"I ordered an unlocked AT&T 4g LTE Samsung s5. It was Delivered on time. I was able to follow the tracking. Even though it came through USPS (UNITED STATES POSTAL SERVICE), the phone got to me in 2 days. No shipping charges nor sales tax, and I'm not a Prime Member either. The phone was in excellent condition, actually it was brand new in a tightly sealed package. The 3.0 charging/syncing cable was included. As well as the charger and ear phones, with extra ear buds to change out or replace lost ones. I have Straight Talk and took my sim card out of my HTC ONE VX and placed it in the s5. Installed the battery, Turned on phone, set up phone, and worked great. Battery was at full charge. Only issue, not having anything to do with the seller, I had to call Straight Talk and get the correct APN settings. I googled the APN settings and everything was correct except a couple of those APN settings. I wasn't able to connect to the internet, unless I had wifi. But after getting the correct APN settings from Straight Talk, I could connect to the internet without any issues. ***If you do have Straight Talk and you need help with the APN settings, it would be best if you called from a different phone. The reason why i say that is because they will not want to help you put in the correct settings. ***The phone has crystal clear videos. No drop calls. Able to hook up to bluetooth devices without any issues. Awesome graphics for games. Waiting for my 128gb sd card to come in to expand the memory. The S6 does not allow you to remove the battery nor add an micro SD card and that us another reason i chise thjs phone. Wife really likes the phone and she is considering getting one as well. I Watched the youtube video on the water test. The guy had the phone in 3 feet of water for an hour and never stopped working. I put my phone in a 5 gallon bucket of water for 15 minutes and nothing happened. Yeah it would have sucked if i messed it up by doing that, but i was confident nothing would happen. you want a phone that you will enjoy, purchase this phone. You want regret it. I first thought about the newest iPhone, but I'm glad I got the s5. I was just dissapointed that I didn't order it sooner.",6
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,"I've had this less than 1 week so far. It keeps the charge very well. With the 4G enabled whole day, it charge only dropped down to 60%. Adding to that about an hour talk time. (My previous galaxy S2 ran completely out of charge at the end of the day even without doing any thing, if 4G was on)I turned off both the 4G and wireless, at the end of the day it had 80% charge. I think it is remarkable. I have not tested the water proof feature yet :)",0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,"What can I say, it's a Galaxy! Works as advertised, does all the stuff you want from a personal electronic phone device!!",0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,"I love this phone. Moved up from an S3, and found the extras well worth it. Wasn't sure I'd like the slightly bigger screen, but do, and it still fits in my pocket, though a bit tighter. I have yet to see any advantage to an IPhone when the Samsung phones are so much more user friendly and capable.",0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,"Great phone. Somehow I ended up with a doa charging/data cable. No big deal, I blame samsung. Everything else was perfect!",0
